#
# The Tor Project
#
# URL: https://metrics.torproject.org/webstats-tb-locale.csv?start=2021-12-27&end=2022-05-28
#
date,locale,initial_downloads,update_pings
2022-03-02,my,37,1
2022-03-02,pt-BR,1144,6097
2022-03-02,th,39,4
2022-03-02,da,57,143
2022-03-02,he,40,58
2022-03-02,sv-SE,54,289
2022-03-02,zh-TW,789,26723
2022-03-02,ca,104,386
2022-03-02,ga-IE,34,1
2022-03-02,id,46,64
2022-03-02,is,53,23
2022-03-02,nb-NO,56,73
2022-03-02,cs,108,815
2022-03-02,el,55,143
2022-03-02,hu,138,468
2022-03-02,ka,58,8
2022-03-02,es-AR,141,522
2022-03-02,ro,50,86
2022-03-02,mk,37,3
2022-03-02,lt,44,28
2022-03-02,ms,47,1
2022-03-03,ar,85,800
2022-03-03,de,4773,84306
2022-03-03,en-US,63143,762419
2022-03-03,es-ES,2456,22137
2022-03-03,fa,58,182
2022-03-03,fr,1887,23166
2022-03-03,it,563,9901
2022-03-03,ko,103,841
2022-03-03,nl,106,870
2022-03-03,pl,219,2642
2022-03-03,ru,9531,159025
2022-03-03,tr,233,3292
2022-03-03,vi,69,56
2022-03-03,zh-CN,1485,5000
2022-03-03,??,17,584
2022-03-03,ja,116,3675
2022-03-03,my,50,0
2022-03-03,pt-BR,1116,5856
2022-03-03,th,50,7
2022-03-03,da,73,129
2022-03-03,he,52,46
2022-03-03,sv-SE,77,275
2022-03-03,zh-TW,753,26286
2022-03-03,ca,96,352
2022-03-03,ga-IE,56,1
2022-03-03,id,61,47
2022-03-03,is,63,26
2022-03-03,nb-NO,68,82
2022-03-03,cs,110,770
2022-03-03,el,84,134
2022-03-03,hu,116,513
2022-03-03,ka,67,8
2022-03-03,es-AR,145,561
2022-03-03,ro,71,75
2022-03-03,mk,58,3
2022-03-03,lt,62,21
2022-03-03,ms,55,2
2022-03-04,ar,87,754
2022-03-04,de,7734,90044
2022-03-04,en-US,73524,779754
2022-03-04,es-ES,2394,22341
2022-03-04,fa,41,142
2022-03-04,fr,1876,23466
2022-03-04,it,616,10210
2022-03-04,ko,103,881
2022-03-04,nl,67,813
2022-03-04,pl,238,2625
2022-03-04,ru,13232,169933
2022-03-04,tr,218,3444
2022-03-04,vi,40,57
2022-03-04,zh-CN,1405,5352
2022-03-04,??,21,635
2022-03-04,ja,108,3702
2022-03-04,my,43,1
2022-03-04,pt-BR,980,5772
2022-03-04,th,50,9
2022-03-04,da,83,183
2022-03-04,he,40,35
2022-03-04,sv-SE,61,272
2022-03-04,zh-TW,742,26564
2022-03-04,ca,85,348
2022-03-04,ga-IE,41,2
2022-03-04,id,40,61
2022-03-04,is,52,40
2022-03-04,nb-NO,57,100
2022-03-04,cs,88,760
2022-03-04,el,65,145
2022-03-04,hu,131,534
2022-03-04,ka,54,9
2022-03-04,es-AR,158,555
2022-03-04,ro,53,60
2022-03-04,mk,45,8
2022-03-04,lt,45,26
2022-03-04,ms,35,8
2022-03-05,ar,134,745
2022-03-05,de,6081,88623
2022-03-05,en-US,74907,793981
2022-03-05,es-ES,2666,22194
2022-03-05,fa,81,185
2022-03-05,fr,1802,22762
2022-03-05,it,733,10267
2022-03-05,ko,140,819
2022-03-05,nl,101,892
2022-03-05,pl,256,2734
2022-03-05,ru,10788,173553
2022-03-05,tr,294,3625
2022-03-05,vi,78,49
2022-03-05,zh-CN,1358,5076
2022-03-05,??,25,774
2022-03-05,ja,178,3920
2022-03-05,my,67,0
2022-03-05,pt-BR,1026,5510
2022-03-05,th,80,7
2022-03-05,da,83,160
2022-03-05,he,62,28
2022-03-05,sv-SE,85,299
2022-03-05,zh-TW,881,25843
2022-03-05,ca,112,347
2022-03-05,ga-IE,60,2
2022-03-05,id,81,77
2022-03-05,is,76,35
2022-03-05,nb-NO,72,98
2022-03-05,cs,141,769
2022-03-05,el,96,160
2022-03-05,hu,172,619
2022-03-05,ka,74,7
2022-03-05,es-AR,176,553
2022-03-05,ro,95,72
2022-03-05,mk,60,4
2022-03-05,lt,70,42
2022-03-05,ms,72,3
2022-03-06,ar,110,695
2022-03-06,de,4805,90641
2022-03-06,en-US,66306,775898
2022-03-06,es-ES,2440,22300
2022-03-06,fa,92,181
2022-03-06,fr,1800,23333
2022-03-06,it,794,10403
2022-03-06,ko,160,830
2022-03-06,nl,149,885
2022-03-06,pl,286,2795
2022-03-06,ru,9659,168157
2022-03-06,tr,273,3483
2022-03-06,vi,93,38
2022-03-06,zh-CN,1455,4950
2022-03-06,??,96,667
2022-03-06,ja,185,3911
2022-03-06,my,79,0
2022-03-06,pt-BR,1047,5280
2022-03-06,th,92,15
2022-03-06,da,125,156
2022-03-06,he,96,46
2022-03-06,sv-SE,120,288
2022-03-06,zh-TW,1057,26533
2022-03-06,ca,128,432
2022-03-06,ga-IE,93,1
2022-03-06,id,100,61
2022-03-06,is,98,49
2022-03-06,nb-NO,100,96
2022-03-06,cs,166,843
2022-03-06,el,90,141
2022-03-06,hu,204,610
2022-03-06,ka,105,6
2022-03-06,es-AR,207,535
2022-03-06,ro,88,55
2022-03-06,mk,93,2
2022-03-06,lt,91,36
2022-03-06,ms,95,3
2022-03-07,ar,122,713
2022-03-07,de,4096,91153
2022-03-07,en-US,63349,775891
2022-03-07,es-ES,2452,21824
2022-03-07,fa,87,186
2022-03-07,fr,1529,23279
2022-03-07,it,736,10317
2022-03-07,ko,171,908
2022-03-07,nl,93,923
2022-03-07,pl,194,2669
2022-03-07,ru,9762,169990
2022-03-07,tr,222,3242
2022-03-07,vi,73,63
2022-03-07,zh-CN,1295,4992
2022-03-07,??,31,567
2022-03-07,ja,134,3748
2022-03-07,my,69,5
2022-03-07,pt-BR,1058,5866
2022-03-07,th,73,11
2022-03-07,da,96,156
2022-03-07,he,69,49
2022-03-07,sv-SE,88,291
2022-03-07,zh-TW,945,26178
2022-03-07,ca,122,376
2022-03-07,ga-IE,69,1
2022-03-07,id,84,82
2022-03-07,is,76,33
2022-03-07,nb-NO,86,95
2022-03-07,cs,130,779
2022-03-07,el,97,107
2022-03-07,hu,188,581
2022-03-07,ka,75,6
2022-03-07,es-AR,170,565
2022-03-07,ro,78,69
2022-03-07,mk,68,5
2022-03-07,lt,71,23
2022-03-07,ms,70,0
2022-03-08,ar,105,715
2022-03-08,de,3999,87875
2022-03-08,en-US,61204,741968
2022-03-08,es-ES,2511,22011
2022-03-08,fa,78,195
2022-03-08,fr,1652,23230
2022-03-08,it,674,10083
2022-03-08,ko,90,845
2022-03-08,nl,103,912
2022-03-08,pl,176,2528
2022-03-08,ru,8260,165794
2022-03-08,tr,216,3353
2022-03-08,vi,52,42
2022-03-08,zh-CN,1349,5247
2022-03-08,??,37,678
2022-03-08,ja,133,3706
2022-03-08,my,40,0
2022-03-08,pt-BR,997,5788
2022-03-08,th,42,10
2022-03-08,da,64,153
2022-03-08,he,49,54
2022-03-08,sv-SE,69,286
2022-03-08,zh-TW,1072,25864
2022-03-08,ca,82,369
2022-03-08,ga-IE,48,1
2022-03-08,id,55,91
2022-03-08,is,54,40
2022-03-08,nb-NO,52,108
2022-03-08,cs,76,776
2022-03-08,el,67,122
2022-03-08,hu,150,533
2022-03-08,ka,52,7
2022-03-08,es-AR,169,561
2022-03-08,ro,54,64
2022-03-08,mk,42,4
2022-03-08,lt,51,22
2022-03-08,ms,40,2
2022-03-09,ar,186,782
2022-03-09,de,5708,90905
2022-03-09,en-US,70793,763324
2022-03-09,es-ES,2965,23994
2022-03-09,fa,144,195
2022-03-09,fr,2006,23746
2022-03-09,it,911,10334
2022-03-09,ko,258,815
2022-03-09,nl,247,946
2022-03-09,pl,492,2847
2022-03-09,ru,10661,171565
2022-03-09,tr,337,3431
2022-03-09,vi,144,36
2022-03-09,zh-CN,1937,5365
2022-03-09,??,86,1164
2022-03-09,ja,479,3884
2022-03-09,my,133,0
2022-03-09,pt-BR,1262,5805
2022-03-09,th,156,22
2022-03-09,da,170,186
2022-03-09,he,133,48
2022-03-09,sv-SE,180,300
2022-03-09,zh-TW,2700,26156
2022-03-09,ca,172,431
2022-03-09,ga-IE,130,2
2022-03-09,id,145,94
2022-03-09,is,147,32
2022-03-09,nb-NO,144,98
2022-03-09,cs,195,758
2022-03-09,el,157,126
2022-03-09,hu,303,574
2022-03-09,ka,157,8
2022-03-09,es-AR,282,546
2022-03-09,ro,168,60
2022-03-09,mk,150,5
2022-03-09,lt,156,24
2022-03-09,ms,151,2
2022-03-10,ar,98,766
2022-03-10,de,4850,88527
2022-03-10,en-US,68641,804715
2022-03-10,es-ES,2670,23041
2022-03-10,fa,55,183
2022-03-10,fr,1905,22938
2022-03-10,it,823,10019
2022-03-10,ko,122,798
2022-03-10,nl,106,863
2022-03-10,pl,311,2736
2022-03-10,ru,8642,167970
2022-03-10,tr,240,3556
2022-03-10,vi,51,53
2022-03-10,zh-CN,1692,5493
2022-03-10,??,33,693
2022-03-10,ja,215,3770
2022-03-10,my,56,0
2022-03-10,pt-BR,990,5609
2022-03-10,th,47,16
2022-03-10,da,73,155
2022-03-10,he,61,65
2022-03-10,sv-SE,84,304
2022-03-10,zh-TW,2426,26251
2022-03-10,ca,77,408
2022-03-10,ga-IE,53,0
2022-03-10,id,55,86
2022-03-10,is,60,29
2022-03-10,nb-NO,63,89
2022-03-10,cs,98,710
2022-03-10,el,76,119
2022-03-10,hu,180,518
2022-03-10,ka,54,9
2022-03-10,es-AR,199,527
2022-03-10,ro,56,71
2022-03-10,mk,56,1
2022-03-10,lt,63,32
2022-03-10,ms,52,4
2022-03-11,ar,206,695
2022-03-11,de,4318,88855
2022-03-11,en-US,66721,768092
2022-03-11,es-ES,2765,22344
2022-03-11,fa,162,135
2022-03-11,fr,1829,22648
2022-03-11,it,929,10048
2022-03-11,ko,216,898
2022-03-11,nl,238,875
2022-03-11,pl,320,2544
2022-03-11,ru,8960,170960
2022-03-11,tr,323,3476
2022-03-11,vi,163,67
2022-03-11,zh-CN,1812,5680
2022-03-11,??,98,700
2022-03-11,ja,294,3739
2022-03-11,my,158,0
2022-03-11,pt-BR,1202,5737
2022-03-11,th,163,17
2022-03-11,da,188,167
2022-03-11,he,159,38
2022-03-11,sv-SE,178,292
2022-03-11,zh-TW,2288,26186
2022-03-11,ca,211,380
2022-03-11,ga-IE,144,2
2022-03-11,id,153,66
2022-03-11,is,157,30
2022-03-11,nb-NO,152,86
2022-03-11,cs,221,740
2022-03-11,el,168,133
2022-03-11,hu,224,505
2022-03-11,ka,145,4
2022-03-11,es-AR,254,513
2022-03-11,ro,176,58
2022-03-11,mk,150,5
2022-03-11,lt,161,20
2022-03-11,ms,144,4
2022-03-12,ar,184,717
2022-03-12,de,3915,84328
2022-03-12,en-US,66055,729760
2022-03-12,es-ES,2833,21824
2022-03-12,fa,141,175
2022-03-12,fr,1806,21989
2022-03-12,it,784,10105
2022-03-12,ko,203,959
2022-03-12,nl,189,899
2022-03-12,pl,335,2472
2022-03-12,ru,9112,175564
2022-03-12,tr,302,3769
2022-03-12,vi,144,40
2022-03-12,zh-CN,1928,5617
2022-03-12,??,25,701
2022-03-12,ja,272,3931
2022-03-12,my,138,0
2022-03-12,pt-BR,1144,5532
2022-03-12,th,138,7
2022-03-12,da,165,141
2022-03-12,he,141,37
2022-03-12,sv-SE,153,296
2022-03-12,zh-TW,1767,25656
2022-03-12,ca,178,396
2022-03-12,ga-IE,142,1
2022-03-12,id,151,76
2022-03-12,is,140,24
2022-03-12,nb-NO,139,69
2022-03-12,cs,186,686
2022-03-12,el,157,129
2022-03-12,hu,220,545
2022-03-12,ka,145,2
2022-03-12,es-AR,286,516
2022-03-12,ro,149,60
2022-03-12,mk,136,8
2022-03-12,lt,138,31
2022-03-12,ms,129,3
2022-03-13,ar,127,650
2022-03-13,de,4114,88490
2022-03-13,en-US,64166,730184
2022-03-13,es-ES,2552,21925
2022-03-13,fa,122,194
2022-03-13,fr,2248,24344
2022-03-13,it,715,10004
2022-03-13,ko,153,890
2022-03-13,nl,148,906
2022-03-13,pl,261,2650
2022-03-13,ru,7886,168352
2022-03-13,tr,336,3509
2022-03-13,vi,174,56
2022-03-13,zh-CN,1587,5297
2022-03-13,??,45,646
2022-03-13,ja,232,4008
2022-03-13,my,106,0
2022-03-13,pt-BR,1236,5478
2022-03-13,th,131,10
2022-03-13,da,180,151
2022-03-13,he,133,71
2022-03-13,sv-SE,205,302
2022-03-13,zh-TW,1740,25887
2022-03-13,ca,133,413
2022-03-13,ga-IE,111,1
2022-03-13,id,102,54
2022-03-13,is,125,27
2022-03-13,nb-NO,125,87
2022-03-13,cs,191,755
2022-03-13,el,112,112
2022-03-13,hu,208,528
2022-03-13,ka,95,4
2022-03-13,es-AR,202,523
2022-03-13,ro,104,62
2022-03-13,mk,92,4
2022-03-13,lt,101,36
2022-03-13,ms,107,0
2022-03-14,ar,86,662
2022-03-14,de,4021,89004
2022-03-14,en-US,64185,747062
2022-03-14,es-ES,2625,23476
2022-03-14,fa,56,197
2022-03-14,fr,1945,23586
2022-03-14,it,663,10105
2022-03-14,ko,114,832
2022-03-14,nl,102,928
2022-03-14,pl,202,2568
2022-03-14,ru,7525,170719
2022-03-14,tr,221,3398
2022-03-14,vi,52,44
2022-03-14,zh-CN,1592,5432
2022-03-14,??,29,727
2022-03-14,ja,199,3858
2022-03-14,my,49,0
2022-03-14,pt-BR,1205,6004
2022-03-14,th,53,11
2022-03-14,da,90,147
2022-03-14,he,54,50
2022-03-14,sv-SE,77,295
2022-03-14,zh-TW,1642,26202
2022-03-14,ca,93,377
2022-03-14,ga-IE,51,0
2022-03-14,id,49,52
2022-03-14,is,57,34
2022-03-14,nb-NO,62,82
2022-03-14,cs,92,789
2022-03-14,el,64,121
2022-03-14,hu,159,564
2022-03-14,ka,55,4
2022-03-14,es-AR,181,535
2022-03-14,ro,79,60
2022-03-14,mk,56,6
2022-03-14,lt,51,32
2022-03-14,ms,42,3
2022-03-15,ar,109,656
2022-03-15,de,3957,87388
2022-03-15,en-US,61831,740407
2022-03-15,es-ES,2762,24360
2022-03-15,fa,87,180
2022-03-15,fr,1929,23552
2022-03-15,it,700,10018
2022-03-15,ko,113,853
2022-03-15,nl,145,886
2022-03-15,pl,227,2536
2022-03-15,ru,7098,168670
2022-03-15,tr,202,3319
2022-03-15,vi,85,46
2022-03-15,zh-CN,1541,5504
2022-03-15,??,16,829
2022-03-15,ja,190,3744
2022-03-15,my,76,0
2022-03-15,pt-BR,1151,5757
2022-03-15,th,95,13
2022-03-15,da,95,122
2022-03-15,he,84,65
2022-03-15,sv-SE,121,326
2022-03-15,zh-TW,1473,26059
2022-03-15,ca,110,377
2022-03-15,ga-IE,80,1
2022-03-15,id,93,73
2022-03-15,is,87,28
2022-03-15,nb-NO,90,91
2022-03-15,cs,148,778
2022-03-15,el,107,140
2022-03-15,hu,127,523
2022-03-15,ka,90,4
2022-03-15,es-AR,221,576
2022-03-15,ro,90,70
2022-03-15,mk,65,4
2022-03-15,lt,87,20
2022-03-15,ms,60,5
2022-03-16,ar,91,701
2022-03-16,de,3645,85116
2022-03-16,en-US,58646,730982
2022-03-16,es-ES,2497,23201
2022-03-16,fa,51,184
2022-03-16,fr,1678,22791
2022-03-16,it,692,10331
2022-03-16,ko,87,853
2022-03-16,nl,91,815
2022-03-16,pl,181,2553
2022-03-16,ru,6523,160550
2022-03-16,tr,173,3205
2022-03-16,vi,45,47
2022-03-16,zh-CN,1627,5553
2022-03-16,??,19,2717
2022-03-16,ja,161,3741
2022-03-16,my,49,0
2022-03-16,pt-BR,1128,5913
2022-03-16,th,72,8
2022-03-16,da,65,152
2022-03-16,he,52,50
2022-03-16,sv-SE,66,279
2022-03-16,zh-TW,1509,25679
2022-03-16,ca,99,384
2022-03-16,ga-IE,48,0
2022-03-16,id,64,80
2022-03-16,is,48,33
2022-03-16,nb-NO,53,88
2022-03-16,cs,73,769
2022-03-16,el,59,138
2022-03-16,hu,110,570
2022-03-16,ka,51,5
2022-03-16,es-AR,162,556
2022-03-16,ro,74,54
2022-03-16,mk,45,6
2022-03-16,lt,60,29
2022-03-16,ms,38,1
2022-03-17,ar,85,750
2022-03-17,de,4087,85803
2022-03-17,en-US,57976,722310
2022-03-17,es-ES,2528,23124
2022-03-17,fa,46,154
2022-03-17,fr,1737,22985
2022-03-17,it,601,9814
2022-03-17,ko,97,882
2022-03-17,nl,74,854
2022-03-17,pl,165,2563
2022-03-17,ru,6132,158792
2022-03-17,tr,199,3026
2022-03-17,vi,45,63
2022-03-17,zh-CN,1700,5406
2022-03-17,??,16,712
2022-03-17,ja,144,3644
2022-03-17,my,48,0
2022-03-17,pt-BR,1028,5671
2022-03-17,th,51,10
2022-03-17,da,62,158
2022-03-17,he,51,41
2022-03-17,sv-SE,69,297
2022-03-17,zh-TW,1515,26313
2022-03-17,ca,71,436
2022-03-17,ga-IE,36,2
2022-03-17,id,53,50
2022-03-17,is,46,23
2022-03-17,nb-NO,59,96
2022-03-17,cs,74,743
2022-03-17,el,62,127
2022-03-17,hu,127,540
2022-03-17,ka,49,2
2022-03-17,es-AR,155,549
2022-03-17,ro,56,74
2022-03-17,mk,51,3
2022-03-17,lt,61,30
2022-03-17,ms,47,2
2022-03-18,ar,146,702
2022-03-18,de,3830,86372
2022-03-18,en-US,58603,719749
2022-03-18,es-ES,2665,22007
2022-03-18,fa,138,139
2022-03-18,fr,1777,22676
2022-03-18,it,742,10187
2022-03-18,ko,150,911
2022-03-18,nl,170,835
2022-03-18,pl,253,2486
2022-03-18,ru,7422,164939
2022-03-18,tr,315,3393
2022-03-18,vi,135,53
2022-03-18,zh-CN,1750,5575
2022-03-18,??,58,667
2022-03-18,ja,260,3703
2022-03-18,my,124,0
2022-03-18,pt-BR,1363,5899
2022-03-18,th,129,4
2022-03-18,da,122,130
2022-03-18,he,130,31
2022-03-18,sv-SE,137,290
2022-03-18,zh-TW,1366,25911
2022-03-18,ca,162,368
2022-03-18,ga-IE,122,2
2022-03-18,id,128,55
2022-03-18,is,126,26
2022-03-18,nb-NO,127,87
2022-03-18,cs,141,702
2022-03-18,el,142,148
2022-03-18,hu,187,514
2022-03-18,ka,130,3
2022-03-18,es-AR,229,526
2022-03-18,ro,138,71
2022-03-18,mk,125,4
2022-03-18,lt,135,21
2022-03-18,ms,118,3
2022-03-19,ar,184,675
2022-03-19,de,5094,85841
2022-03-19,en-US,71564,715226
2022-03-19,es-ES,2772,21536
2022-03-19,fa,120,150
2022-03-19,fr,2158,22241
2022-03-19,it,979,10362
2022-03-19,ko,250,844
2022-03-19,nl,241,891
2022-03-19,pl,354,2459
2022-03-19,ru,8064,165439
2022-03-19,tr,336,3639
2022-03-19,vi,112,42
2022-03-19,zh-CN,2061,5731
2022-03-19,??,58,832
2022-03-19,ja,406,3959
2022-03-19,my,108,0
2022-03-19,pt-BR,1526,6075
2022-03-19,th,119,15
2022-03-19,ru-RU,0,1
2022-03-19,da,132,144
2022-03-19,he,121,48
2022-03-19,sv-SE,157,330
2022-03-19,zh-TW,2201,25599
2022-03-19,ca,145,335
2022-03-19,ga-IE,117,1
2022-03-19,id,125,49
2022-03-19,is,112,28
2022-03-19,nb-NO,127,80
2022-03-19,cs,159,665
2022-03-19,el,141,133
2022-03-19,hu,227,523
2022-03-19,ka,119,6
2022-03-19,es-AR,261,518
2022-03-19,ro,136,51
2022-03-19,mk,117,6
2022-03-19,lt,124,28
2022-03-19,ms,112,2
2022-03-20,ar,118,649
2022-03-20,de,5123,90407
2022-03-20,en-US,64290,719539
2022-03-20,es-ES,3240,24130
2022-03-20,fa,81,112
2022-03-20,fr,2016,23060
2022-03-20,it,797,10524
2022-03-20,ko,144,871
2022-03-20,nl,190,1000
2022-03-20,pl,277,2585
2022-03-20,ru,6511,160082
2022-03-20,tr,282,3464
2022-03-20,vi,92,45
2022-03-20,zh-CN,1738,5522
2022-03-20,??,61,916
2022-03-20,ja,273,3909
2022-03-20,my,86,0
2022-03-20,pt-BR,1366,5941
2022-03-20,th,85,11
2022-03-20,da,112,132
2022-03-20,he,91,55
2022-03-20,sv-SE,122,337
2022-03-20,zh-TW,2767,25746
2022-03-20,ca,138,447
2022-03-20,ga-IE,75,0
2022-03-20,id,93,52
2022-03-20,is,83,21
2022-03-20,nb-NO,84,80
2022-03-20,cs,107,796
2022-03-20,el,102,117
2022-03-20,hu,227,514
2022-03-20,ka,87,4
2022-03-20,es-AR,191,537
2022-03-20,ro,95,64
2022-03-20,mk,84,4
2022-03-20,lt,88,34
2022-03-20,ms,84,4
2022-03-21,ar,150,677
2022-03-21,de,4415,86679
2022-03-21,en-US,61828,729447
2022-03-21,es-ES,2650,21147
2022-03-21,fa,88,125
2022-03-21,fr,1941,23008
2022-03-21,it,755,10051
2022-03-21,ko,126,793
2022-03-21,nl,188,919
2022-03-21,pl,274,2517
2022-03-21,ru,5671,157138
2022-03-21,tr,254,3254
2022-03-21,vi,93,43
2022-03-21,zh-CN,1916,5574
2022-03-21,en,0,1
2022-03-21,??,34,872
2022-03-21,ja,288,4013
2022-03-21,my,92,0
2022-03-21,pt-BR,1321,6202
2022-03-21,th,91,15
2022-03-21,da,117,161
2022-03-21,he,91,77
2022-03-21,sv-SE,108,299
2022-03-21,zh-TW,2329,25708
2022-03-21,ca,113,386
2022-03-21,ga-IE,66,1
2022-03-21,id,85,66
2022-03-21,is,91,19
2022-03-21,nb-NO,95,90
2022-03-21,cs,213,1102
2022-03-21,el,103,126
2022-03-21,hu,220,530
2022-03-21,ka,91,7
2022-03-21,es-AR,202,539
2022-03-21,ro,108,47
2022-03-21,mk,85,7
2022-03-21,lt,94,30
2022-03-21,ms,83,4
2022-03-22,ar,107,803
2022-03-22,de,3708,84183
2022-03-22,en-US,59840,722563
2022-03-22,es-ES,2823,22283
2022-03-22,fa,35,130
2022-03-22,fr,1824,22535
2022-03-22,it,701,9807
2022-03-22,ko,104,899
2022-03-22,nl,106,885
2022-03-22,pl,227,2564
2022-03-22,ru,5318,157227
2022-03-22,tr,195,3178
2022-03-22,vi,43,63
2022-03-22,zh-CN,1660,5590
2022-03-22,??,20,761
2022-03-22,ja,190,3763
2022-03-22,my,40,0
2022-03-22,pt-BR,1267,6138
2022-03-22,th,41,17
2022-03-22,da,55,154
2022-03-22,he,42,55
2022-03-22,sv-SE,68,276
2022-03-22,zh-TW,1968,25590
2022-03-22,ca,69,381
2022-03-22,ga-IE,40,3
2022-03-22,id,52,57
2022-03-22,is,35,21
2022-03-22,nb-NO,51,90
2022-03-22,cs,133,1073
2022-03-22,el,67,107
2022-03-22,hu,137,521
2022-03-22,ka,37,8
2022-03-22,es-AR,196,535
2022-03-22,ro,47,56
2022-03-22,mk,42,4
2022-03-22,lt,46,23
2022-03-22,ms,33,0
2022-03-23,ar,119,768
2022-03-23,de,3297,84006
2022-03-23,en-US,58648,723875
2022-03-23,es-ES,2671,21757
2022-03-23,fa,63,122
2022-03-23,fr,1768,22627
2022-03-23,it,672,9566
2022-03-23,ko,114,884
2022-03-23,nl,117,897
2022-03-23,pl,225,2478
2022-03-23,ru,5617,158691
2022-03-23,tr,249,3355
2022-03-23,vi,58,51
2022-03-23,zh-CN,1745,5706
2022-03-23,??,45,2228
2022-03-23,ja,184,3706
2022-03-23,my,58,0
2022-03-23,pt-BR,1201,5997
2022-03-23,th,56,23
2022-03-23,da,88,145
2022-03-23,he,57,46
2022-03-23,sv-SE,67,281
2022-03-23,zh-TW,1804,26076
2022-03-23,ca,96,343
2022-03-23,ga-IE,51,2
2022-03-23,id,76,69
2022-03-23,is,61,28
2022-03-23,nb-NO,57,78
2022-03-23,cs,101,966
2022-03-23,el,66,111
2022-03-23,hu,117,524
2022-03-23,ka,58,5
2022-03-23,es-AR,136,491
2022-03-23,ro,70,55
2022-03-23,mk,62,5
2022-03-23,lt,54,26
2022-03-23,ms,52,2
2022-03-24,ar,109,772
2022-03-24,de,3395,83067
2022-03-24,en-US,56455,727573
2022-03-24,es-ES,2587,21834
2022-03-24,fa,59,125
2022-03-24,fr,1531,22136
2022-03-24,it,654,9626
2022-03-24,ko,109,902
2022-03-24,nl,107,816
2022-03-24,pl,193,2488
2022-03-24,ru,5304,157272
2022-03-24,tr,269,3349
2022-03-24,vi,66,48
2022-03-24,zh-CN,1903,5963
2022-03-24,??,5,625
2022-03-24,ja,188,3853
2022-03-24,my,58,0
2022-03-24,pt-BR,1284,6137
2022-03-24,th,58,13
2022-03-24,da,84,163
2022-03-24,he,62,55
2022-03-24,sv-SE,84,295
2022-03-24,zh-TW,1604,25396
2022-03-24,ca,111,343
2022-03-24,ga-IE,64,0
2022-03-24,id,71,65
2022-03-24,is,63,27
2022-03-24,nb-NO,68,69
2022-03-24,cs,117,863
2022-03-24,el,70,122
2022-03-24,hu,121,498
2022-03-24,ka,54,2
2022-03-24,es-AR,169,531
2022-03-24,ro,75,56
2022-03-24,mk,58,4
2022-03-24,lt,71,30
2022-03-24,ms,58,0
2022-03-25,ar,109,725
2022-03-25,de,3258,81532
2022-03-25,en-US,54922,711483
2022-03-25,es-ES,2449,21597
2022-03-25,fa,68,121
2022-03-25,fr,1466,21497
2022-03-25,it,579,9497
2022-03-25,ko,115,948
2022-03-25,nl,96,879
2022-03-25,pl,178,2406
2022-03-25,ru,5553,159087
2022-03-25,tr,249,3338
2022-03-25,vi,52,46
2022-03-25,zh-CN,1702,5882
2022-03-25,??,12,779
2022-03-25,ja,153,3673
2022-03-25,my,53,0
2022-03-25,pt-BR,1184,5801
2022-03-25,th,49,8
2022-03-25,da,84,127
2022-03-25,he,63,34
2022-03-25,sv-SE,73,301
2022-03-25,zh-TW,1330,25212
2022-03-25,ca,98,369
2022-03-25,ga-IE,55,1
2022-03-25,id,61,57
2022-03-25,is,59,30
2022-03-25,nb-NO,59,86
2022-03-25,cs,103,837
2022-03-25,el,73,100
2022-03-25,hu,113,505
2022-03-25,ka,57,4
2022-03-25,es-AR,182,544
2022-03-25,ro,64,58
2022-03-25,mk,56,13
2022-03-25,lt,54,29
2022-03-25,ms,48,6
2022-03-26,ar,88,772
2022-03-26,de,3343,78827
2022-03-26,en-US,55487,703454
2022-03-26,es-ES,2398,20868
2022-03-26,fa,50,140
2022-03-26,fr,1458,20637
2022-03-26,it,613,9271
2022-03-26,ko,97,862
2022-03-26,nl,79,845
2022-03-26,pl,194,2346
2022-03-26,ru,5043,156386
2022-03-26,tr,305,3503
2022-03-26,vi,68,53
2022-03-26,zh-CN,1598,5596
2022-03-26,??,26,805
2022-03-26,ja,184,3874
2022-03-26,my,59,0
2022-03-26,pt-BR,1217,5557
2022-03-26,th,55,9
2022-03-26,da,50,136
2022-03-26,he,52,34
2022-03-26,sv-SE,86,269
2022-03-26,zh-TW,1368,24997
2022-03-26,ca,112,331
2022-03-26,ga-IE,43,1
2022-03-26,id,70,50
2022-03-26,is,69,34
2022-03-26,nb-NO,56,81
2022-03-26,cs,81,727
2022-03-26,el,43,104
2022-03-26,hu,137,492
2022-03-26,ka,65,12
2022-03-26,es-AR,134,520
2022-03-26,ro,52,57
2022-03-26,mk,52,5
2022-03-26,lt,59,19
2022-03-26,ms,51,4
2022-03-27,ar,100,729
2022-03-27,de,3453,83522
2022-03-27,en-US,55283,711296
2022-03-27,es-ES,2512,20687
2022-03-27,fa,67,146
2022-03-27,fr,1590,21139
2022-03-27,it,620,9635
2022-03-27,ko,106,870
2022-03-27,nl,91,898
2022-03-27,pl,207,2589
2022-03-27,ru,5126,156407
2022-03-27,tr,221,3298
2022-03-27,vi,62,45
2022-03-27,zh-CN,1547,5357
2022-03-27,??,39,805
2022-03-27,ja,177,3865
2022-03-27,my,56,1
2022-03-27,pt-BR,1188,5738
2022-03-27,th,62,12
2022-03-27,da,80,137
2022-03-27,he,57,58
2022-03-27,sv-SE,85,273
2022-03-27,zh-TW,1338,25322
